s11	s12	s21	s22	s31	s32	s41	s42	s51	s52	sn11	sn12	sn21	sn22	sn31	sn32	sn41	sn42	sn51	sn52	ts11	ts12	ts21	ts22	ts31	ts32	ts41	ts42	ts51	ts52
-1.31387	0.88833	-1.51916	0.1975	-1.15257	0.65281	-0.40853	0.68774	-0.25416	0.92079	-0.94419	1.19416	-0.14687	-1.18693	0.40103	-1.45076	-0.03363	1.0225	-0.29622	1.22108	1.37344	1.3177	-0.38975	-0.6877	-1.03851	-1.00854	-1.13949	-0.14062	-1.17433	0.18852
-0.95687	-0.10357	-1.06257	-0.02128	-1.09829	-0.06816	-0.15022	0.67062	-0.06612	1.04541	0.67705	0.99479	-0.62286	0.35141	0.04029	0.25488	-0.09011	1.75497	-0.60652	1.49054	0.14541	0.12773	-0.4829	-1.11263	-1.12429	-1.00506	-0.97138	-0.22755	-0.98051	-0.107
-1.72197	0.74778	-1.75036	0.16684	-1.43756	1.22056	-1.33234	0.69065	0.23447	1.5048	-0.35455	-0.03643	-0.4704	0.1522	-1.43741	-0.23962	-0.95034	0.9598	-0.7644	0.90224	-1.07709	-1.20315	-0.19082	-0.28951	-0.9248	-1.05937	-0.63771	-1.0385	-0.80682	-0.77639
0.06304	0.21089	0.01711	0.04952	0.04017	0.05734	-1.16999	-0.15617	-0.63838	-0.23347	-0.45539	1.70793	-0.13614	0.77456	-0.17589	1.44585	-0.38429	0.04421	0.26625	0.36312	1.49368	0.09857	-0.03519	0.14233	-0.18498	-0.57677	-0.20579	-0.77631	-0.44177	-0.94553
-0.40664	0.23968	-0.14928	0.05399	-0.89233	0.07095	-0.42465	0.14013	-0.07479	0.22806	-0.36879	-1.81557	-0.64835	-1.73703	-0.30755	-0.55311	-0.58974	-0.04752	-0.664	0.29282	0.19715	-0.03432	-0.10204	-0.13365	-0.20094	-1.25287	-0.07074	-1.27256	-0.31834	-1.22970
0.06385	0.36981	0.01941	0.08562	0.05111	0.14601	0.70857	1.34216	1.01928	1.16547	-0.40907	0.14867	-0.33722	-0.13233	0.40579	-0.18139	-0.79731	0.82177	-0.96398	0.61404	-1.05077	0.67174	-0.15504	-0.03254	-0.97898	-1.73139	-0.58707	-1.56874	-0.76507	-1.29408
-0.2001	-1.22756	-0.07168	-0.46208	-0.13835	-1.125	0.01694	-0.19825	0.69023	0.44893	0.07947	-0.34038	-0.61052	-0.17973	-0.18931	0.49207	-0.66799	0.78805	-1.17292	0.49143	1.3291	0.60728	-0.37899	-1.24767	-1.13722	-2.20096	-0.57758	-1.88779	-0.79011	-1.6247
-0.00806	0.06826	-0.00565	0.01983	0.00298	0.00301	-0.68604	1.48541	0.47566	1.69405	2.59691	-0.24222	-1.21067	0.02548	-0.44785	0.43931	-0.98425	1.67239	-1.22515	1.05097	-0.20843	-0.17476	-0.22602	-0.17536	-1.16735	-1.29736	-0.74763	-1.13987	-0.89146	-0.887
-0.59243	-1.04726	-0.23535	-0.27895	-0.66869	-0.99811	-1.17	-0.45455	-0.77311	-0.12327	0.47439	0.7895	-1.22211	-0.2004	0.20416	1.2154	-0.50893	-0.01946	-0.40006	0.21068	0.98659	0.93487	-0.30051	-0.14908	0.10148	-1.03411	0.09623	-1.30912	0.10506	-1.50972
0.73902	0.30146	0.36546	0.06823	1.30416	0.08473	1.34189	1.06648	0.07482	1.79208	-0.73017	1.01187	0.30931	1.57445	1.34659	0.54535	-0.91229	2.24343	-1.46412	1.19349	0.03472	-0.91605	-0.11414	-0.30128	-1.14849	-1.37872	-0.75379	-1.13367	-0.94696	-0.91159
-0.17561	1.0037	-0.06017	0.33089	-0.08435	1.20914	1.52116	0.49663	1.64011	0.00517	0.46958	-1.51269	0.00684	0.87691	0.85995	1.83018	-0.16006	1.77809	-1.17536	0.46041	0.62778	0.10262	-0.22065	-0.07487	-1.22134	-2.04223	-0.65207	-1.93971	-1.04709	-1.60936
0.39736	0.54525	0.14053	0.12756	0.30576	0.80933	0.91549	0.47082	0.57873	0.59869	-0.72152	-0.87003	0.00304	-1.0769	1.05205	1.46313	-0.65168	1.79487	-1.44867	1.03257	0.00983	0.21159	-0.18916	-0.50654	-1.19681	-1.3864	-0.75084	-1.22777	-0.93883	-0.96451
-0.8601	-0.13829	-1.52157	-0.02904	-1.31118	-0.08423	0.59139	-0.39459	1.03768	0.74963	0.73664	-0.13826	0.34402	-0.97373	-0.1315	1.28275	-0.70445	1.40028	-1.29453	0.42947	-0.56159	-0.54344	-0.18394	-0.12267	-1.10939	-2.1164	-0.61385	-1.93949	-0.94085	-1.79
0.44629	-0.80803	0.16862	-0.19714	0.66905	-0.70915	-1.01473	-0.15557	0.51142	0.56672	0.86885	-0.1503	-0.1804	-1.77628	0.78799	-0.16087	-0.88955	0.15389	-0.80368	0.37658	-2.23901	0.08596	-0.14705	-0.72866	-0.12727	-1.34008	-0.13521	-1.50728	-0.50988	-1.41033
-0.40608	-1.31725	-0.14885	-0.6971	-0.36079	-1.14051	-0.42601	-0.41883	0.91099	0.73488	0.26003	0.89059	-0.7463	-0.07663	0.03686	-0.77655	-0.65981	0.55232	-1.03355	0.41142	0.68598	-0.03806	-0.24419	-0.1147	-0.8495	-1.88481	-0.45872	-1.79226	-0.65805	-1.513
1.23711	0.15614	1.60688	0.03459	1.414	0.04122	0.57183	0.92312	-1.34983	0.11826	1.18189	-0.63213	-0.89107	-0.81719	0.09194	-0.76002	-0.06974	0.25605	0.00211	0.67881	-0.50105	-2.16798	0.02771	0.2532	-0.40922	-0.58702	-0.46984	-0.79767	-0.58515	-0.85843
-0.72241	1.65425	-0.2829	1.18546	-2.64339	0.9546	-1.47965	-0.26106	1.32668	1.08954	0.71879	1.57864	-0.22526	0.77719	-0.11045	1.3266	-0.65309	1.67588	-1.67062	0.81853	0.45795	-1.51329	-0.1916	-0.24883	-1.17046	-1.93397	-0.6544	-1.81089	-0.97204	-1.50511
-1.06845	0.19474	-1.86754	0.04157	-1.62262	0.05481	-1.7634	0.49481	-1.89131	0.07411	-0.3866	1.12204	0.28148	0.99057	-1.75993	-0.16092	-0.42909	-0.32888	0.59642	0.21373	-1.12243	1.33059	-0.01736	0.33468	-0.18764	0.13703	0.02408	-0.41773	0.28604	-0.73282
-0.70925	0.00648	-0.36505	0.00107	-1.0485	-0.04276	-1.06596	-0.63602	0.98241	0.56541	-0.75089	0.80404	0.76486	-0.45765	-0.4492	-1.91179	-0.81608	0.52929	-1.15114	0.44609	0.47979	0.7458	-0.24845	-0.10296	-1.00372	-1.91045	-0.53291	-1.85595	-0.7232	-1.65451
-0.48958	0.64454	-0.17608	0.15258	-0.93345	0.59409	-0.4921	0.3462	0.61949	0.80862	1.08406	-0.26746	0.04941	1.63076	-0.33985	0.52099	-0.48605	0.66863	-0.97942	0.61397	0.38951	-1.8326	-0.18785	-0.36821	-0.90835	-1.93362	-0.50069	-1.74689	-0.6842	-1.46693
0.15583	-0.2167	0.049	-0.03894	0.11456	-0.10578	1.80754	0.09362	0.85152	1.06503	0.0978	-0.36063	1.77665	-0.40055	0.13404	0.63869	-0.56738	0.75926	-1.11155	0.55913	-0.8666	0.16714	-0.20287	-0.66275	-1.04408	-2.00539	-0.57629	-1.88433	-0.78046	-1.58957
0.15328	0.56221	0.05133	0.13185	0.11685	0.46724	0.84129	-0.24009	1.39135	0.31914	1.17338	-1.47528	-0.18577	-0.3946	-0.02852	-0.92412	-1.6668	0.04589	-1.41315	-0.42165	1.03679	-0.20694	0.15885	0.94513	0.73179	-0.41243	0.98199	-0.97707	0.92479	-1.07161
0.45912	-0.18322	0.1736	-0.0344	0.68895	-0.09944	1.56374	0.18125	1.69723	0.54252	1.26875	-0.44891	1.62971	-0.96313	1.50839	-0.69136	-1.30913	0.16071	-1.35618	-0.21841	-0.38364	1.09662	0.0786	0.12128	1.03405	-0.25873	1.08739	-0.86662	1.18308	-1.4234
-0.75305	0.9074	-0.33191	0.22901	-3.56007	0.10271	-1.07327	-0.55317	1.04905	-0.1823	0.8618	-1.02569	0.62013	-0.1252	-1.92141	0.34499	-1.6197	0.01323	-1.54014	-0.86072	-0.96627	-0.28717	0.05134	0.00395	1.12193	-0.34897	1.1154	-0.84153	1.06077	-0.77467
-0.32621	-0.28338	-0.11956	-0.05869	-0.25671	-0.15346	0.0198	-1.04441	1.12344	-0.5356	-1.37194	0.92627	0.77563	1.21814	0.66721	-0.17474	-1.28153	-0.56099	-0.92888	-0.67794	1.94996	-0.01072	0.03186	0.23054	0.64998	-0.38912	0.66557	-0.94848	0.64509	-1.03363
0.2799	-0.60617	0.09451	-0.12965	0.22142	-0.41442	0.65682	0.08955	0.73109	0.4627	0.36149	-2.21001	-1.11837	0.22071	-1.50274	0.97656	-1.30145	1.02389	-1.83813	0.16413	-0.16334	-1.0117	-0.24033	-0.45654	1.08076	-0.74528	1.235	-1.05838	1.3925	-1.03166
0.19499	1.91122	0.06982	1.63523	0.17848	1.27565	1.1614	0.21251	1.29579	0.74115	0.35205	-0.08024	0.27009	0.13377	-1.01543	0.492	-1.73876	1.09754	-2.03743	0.15009	-1.68118	1.30145	1.52655	-1.37628	1.2938	0.13328	1.22513	-1.08704	1.40499	-1.12342
-0.12168	-0.73226	-0.04369	-0.17611	-0.05505	-0.6713	0.48804	-0.19709	0.73985	0.21743	1.98963	2.38423	0.08114	0.07578	-0.50512	0.00854	-1.53518	-0.01762	-1.38194	-0.54624	0.73695	1.19275	0.20851	0.33495	1.06391	-0.43123	1.10997	-0.88506	1.12106	-0.85425
0.68026	-0.05944	0.36187	-0.0109	1.52823	-0.04328	1.36794	0.5192	0.57801	1.16013	1.23039	-0.88087	-0.66361	1.17657	-0.45667	2.38938	-0.42782	-0.03388	0.08227	0.01154	0.40682	-0.42903	-0.04217	0.07661	-0.29117	0.55645	0.01869	0.20797	0.36194	0.5735
-0.89803	0.31492	-1.15015	0.06637	-1.19718	0.10342	0.9363	-0.61173	1.08488	0.10502	1.87651	0.07391	0.93161	0.5107	-1.53036	0.25183	-1.51009	0.16331	-1.34475	-0.60097	0.96214	-0.75486	0.07847	0.10486	1.0719	-0.26415	1.09433	-0.83225	1.06433	-0.79644
-1.04217	-0.17052	-4.63257	-0.02851	-2.30749	-0.04125	-0.36005	-0.31301	0.57732	0.10031	0.24192	1.04402	0.3045	-0.76669	-0.63813	0.50307	-1.34187	-0.41868	-0.94868	-0.34483	-2.52388	-0.70352	0.42014	0.28591	0.60559	-0.44526	0.68021	-0.9395	0.66278	-1.0563
0.63995	0.03218	0.30679	0.00838	1.46522	-0.00406	0.6288	-0.2146	1.0046	0.18787	-0.44742	1.61771	-0.43586	0.2538	-0.15782	0.50738	-1.59927	-0.02021	-1.2252	-0.3988	0.39992	-0.65572	0.07915	0.08383	0.96077	-0.38153	0.96732	-0.88824	1.00528	-1.08338
-1.05	-0.09967	-1.69513	-0.0206	-1.37379	-0.06738	-1.14252	-0.20669	0.47003	0.66866	-1.15153	1.81407	-2.38689	0.8371	-0.97357	-1.12933	-1.11743	0.2205	-0.90542	0.12839	0.10324	0.52835	-1.34366	-0.48861	0.13572	-0.89777	0.17405	-1.13859	0.51387	-1.21684
-0.87975	-2.36161	-0.10738	-2.27359	0.07865	-1.58503	0.2449	-0.11458	0.82566	0.59166	-0.76303	1.94785	-0.5436	0.10041	0.08658	0.1894	-1.44886	0.81069	-1.48176	0.06501	-0.31987	0.79648	0.07352	1.44254	1.18492	-0.54299	1.15219	-1.04324	1.20146	-1.35308
0.33766	-0.5291	0.113	-0.11578	0.27978	-0.30944	1.02919	-0.56319	1.31868	0.03134	0.57773	1.55973	-0.13426	1.13121	-0.66178	0.89893	-2.1116	0.20638	-1.70665	-0.57567	1.32801	0.11135	0.10563	-0.00832	1.04717	-0.32473	1.13834	-0.82013	1.26455	-0.79486
0.14173	-0.17098	0.04457	-0.0305	0.09961	-0.0925	1.0515	-0.35122	1.2375	0.04804	1.5455	0.31459	-1.52617	-1.03579	-1.53224	0.36627	-1.78702	0.59439	-2.11895	-0.51028	-0.66217	-0.03965	0.19055	1.34487	1.34073	-0.50707	1.22659	-1.01244	1.45686	-1.21061
-0.10427	-0.75564	-0.03738	-0.18011	-0.05274	-0.9411	0.05481	-0.61261	1.17158	0.13027	-0.65051	0.71399	1.44074	-0.58442	-0.59343	0.29027	-1.29315	-0.21007	-1.07704	-0.32316	-1.45512	-1.04609	0.80887	-0.23385	0.86883	-0.37786	0.75365	-0.9166	0.76762	-1.123
0.9508	0.52831	1.00913	0.11829	1.30734	0.26245	1.64175	0.246	1.71015	0.46102	-1.0637	-0.48136	-0.40035	-0.9438	-1.15927	0.12501	-2.0084	0.83573	-2.20655	-0.39808	-0.25245	-0.59264	0.10716	-0.11322	1.28418	-0.57831	1.27118	-1.07913	1.56097	-1.13137
-0.39121	-1.56935	-0.13806	-1.33529	-0.47923	-1.29706	0.44682	-0.66498	1.17495	0.69834	-1.02901	1.29898	-0.7274	2.24164	-0.95212	0.53965	-1.50694	0.96451	-1.62885	0.1945	0.44962	0.18665	0.1442	0.21632	1.32508	-0.48773	1.16159	-1.04498	1.19679	-1.03578
0.18921	-0.40363	0.06159	-0.08332	0.13485	-0.20369	1.12071	-0.44626	1.17968	0.25384	0.42728	-0.45579	1.11618	-1.10153	-0.18093	-1.02898	-1.70562	0.03685	-1.18554	-0.30953	-0.43923	-0.26604	0.05512	-0.2105	1.18064	-0.35823	1.1423	-0.89528	1.16638	-0.75558
2.63133	-0.62357	1.71538	-0.14014	1.43021	-0.46283	1.64509	-0.28586	1.6898	0.14084	1.50734	-0.84346	0.92866	0.97822	-1.2358	0.29232	-2.15283	0.82213	-2.26072	-0.5825	2.91111	1.41853	0.11016	-0.33942	1.28697	-0.5354	1.27331	-1.04145	1.5453	-1.08201
-0.88505	0.74893	-0.95273	0.16266	-1.19392	0.55455	-1.03949	-0.85226	-0.60273	-1.31654	-0.85632	0.62206	0.31809	0.77689	0.42978	1.46501	0.55533	-0.8973	1.09308	-0.16414	0.1247	0.60624	0.05979	0.54379	0.16715	1.75739	0.2203	1.27912	0.32164	1.16056
0.3124	0.65389	0.10949	0.15321	0.16067	3.61452	0.70829	1.60769	-0.94313	-1.49804	1.26607	-0.35755	-0.57315	-0.17204	0.88677	-0.60407	0.51435	-1.10112	1.85763	-0.55337	-0.78495	-0.61924	0.04383	1.11429	0.30046	1.89078	0.24929	1.50159	0.48875	1.26969
0.40477	0.30831	0.14615	0.07604	1.70685	0.15903	1.41741	0.6036	-1.62418	-0.29557	-0.9555	0.2947	0.23917	0.57793	-0.31342	-0.57674	0.43112	0.19395	1.1255	0.54908	-1.29546	0.1503	-0.14423	0.21109	-0.43957	0.74405	-0.17249	0.73484	-0.14438	0.64267
-0.64748	0.14647	-0.31806	0.03074	-1.13671	0.017	0.22131	1.55903	-1.34759	-0.45872	-1.68708	-0.65894	-1.06988	0.53864	-0.12655	-0.72409	0.63399	0.17282	1.17053	0.53308	0.68994	-0.21312	-0.25713	0.45396	-0.41051	0.76829	-0.16057	0.79091	-0.14317	0.64543
0.20017	-0.94146	0.06406	-0.25163	0.13712	-0.9587	0.97949	-0.84802	-0.25649	-1.31663	1.40908	1.78187	1.49157	-0.64643	1.16393	-0.33246	0.84047	-0.55812	1.91199	-0.61553	-0.59194	1.50384	-0.33599	0.74027	0.13945	1.96329	0.21236	1.5432	0.4085	1.36539
-0.50104	0.26845	-0.20328	0.0603	-0.8341	0.07916	-0.00773	1.63388	0.37066	-1.84702	-1.12661	-1.23612	0.29402	0.4175	-1.22812	1.04139	0.25198	-1.35817	1.5405	-0.30829	-1.05797	-1.43735	-0.0041	1.25318	0.34655	2.02623	0.27819	1.4389	0.54779	1.15576
0.25643	0.51083	0.09331	0.1192	0.24703	0.29858	0.59253	1.3989	-0.96753	0.95392	1.11299	-0.96933	-0.69951	0.30522	-1.04838	0.49593	0.38657	0.22868	0.84136	0.85967	0.56458	0.21649	0.02044	0.08544	-0.88072	-0.27284	-0.5846	0.04425	-0.37613	0.28134
0.19781	0.86935	0.06625	0.22414	0.12656	0.73465	0.50234	1.00457	-1.59268	-0.54702	1.26569	0.86787	1.03245	1.54061	0.74158	0.71127	1.13771	0.30221	1.86321	0.33382	0.39899	0.64996	-0.01065	0.37588	-0.32736	1.64631	-0.12799	1.48686	0.00925	1.27593
-0.67851	-0.25809	-0.3317	-0.05333	-1.37216	-0.14082	-1.29021	-0.57511	-1.39062	-0.66828	1.01695	1.19953	0.72057	-1.1062	1.45709	-0.05321	1.10232	0.80184	1.93728	0.65777	0.62346	0.3296	-0.11548	0.46885	-0.58542	1.91133	-0.27804	1.51176	-0.19689	1.49316
1.07839	1.23911	1.13706	0.32558	1.15662	0.83413	0.85524	1.36705	-1.52246	0.77953	0.20467	-0.50798	-0.11556	-0.38639	0.11183	1.59638	1.01621	1.38913	1.51271	1.61872	0.63974	0.53238	-0.48267	-0.07844	-0.87039	1.12782	-0.57113	0.94192	-0.49029	1.11323
-1.09352	1.24888	-1.39862	0.31138	-1.26912	0.84246	-1.5058	0.76878	-1.66916	-0.8037	-2.43001	-1.79347	-0.8659	-1.19476	-0.46062	-1.01564	0.60122	-0.55936	1.82679	0.1758	-0.09808	1.28083	0.00935	0.66866	-0.00242	1.99112	0.0823	1.47639	0.22438	1.21788
0.02712	0.90891	0.00721	0.26859	0.03707	1.25514	0.85388	1.03835	-1.37988	-0.42004	-0.99886	-1.53049	-0.35002	-0.94597	-0.75681	-2.11101	0.69328	0.00949	1.264	0.40079	0.71005	-0.48661	-0.27656	0.42518	-0.34877	0.87329	-0.15305	0.82818	-0.14417	0.63723
-0.55361	-0.7735	-0.208	-0.18365	-0.8086	-0.75985	-1.01565	-1.36834	-1.34588	-1.17895	0.54061	-0.17914	1.42924	0.49898	1.48926	-0.18529	1.06047	0.42196	1.70566	0.13372	-0.06178	1.16562	-0.15579	0.53507	-0.42235	2.09803	-0.1524	1.54519	0.06684	1.54196
0.66421	0.40062	0.29753	0.09167	1.17654	0.15978	1.59336	-0.11563	-1.11205	-1.39152	-0.19066	-0.79978	-0.08343	-1.3941	1.54953	-0.60803	0.62561	-0.80766	2.11673	-0.6315	2.11044	-0.03461	-0.26895	0.55332	0.14507	1.9755	0.17574	1.54835	0.34741	1.39039
0.26389	-1.24187	0.08627	-0.41197	0.16331	-1.47973	0.71248	-1.6827	-0.94422	-1.60571	1.5436	-1.27154	-0.19614	1.39258	-1.09001	0.61297	0.35	-1.62948	1.50716	-0.20621	0.30208	-0.15721	0.03903	1.18155	0.29108	1.89882	0.26697	1.44695	0.49542	1.16666
-0.12243	0.51303	-0.04361	0.11999	-0.06023	0.46599	1.00789	0.08097	-0.81521	-0.96503	1.20414	0.65579	-0.42572	-0.67083	1.14062	-0.36432	1.07367	0.61789	1.41976	0.18456	-0.15256	0.06288	-0.13475	0.13406	-0.61958	1.80278	-0.28339	1.52573	-0.1522	1.61041
0.28239	0.15477	0.10193	0.03938	0.43586	0.04649	1.75127	0.54698	-1.15314	1.36698	1.67872	-0.00509	-0.51991	0.92014	0.18357	0.80068	0.09591	0.28761	0.98366	1.08376	-0.74437	1.13894	-0.03391	0.63494	-0.83919	1.66794	-0.82945	1.19346	-0.80343	1.46153
-0.35681	-0.30787	-0.12677	-0.06498	-0.26878	-0.17227	-0.28142	-1.08082	-0.3192	-1.1015	1.49313	-1.66426	-0.53643	1.22286	-1.00135	1.96628	0.52716	-1.00708	1.35567	-0.24988	0.79543	-3.3686	-0.0823	0.29722	0.12867	1.91719	0.19052	1.35831	0.31663	1.18006
-0.67794	-0.67017	-0.37524	-0.15506	-1.05236	-0.60604	-0.53567	-1.06873	-0.92413	-1.109	0.53414	-1.16348	0.68056	-0.70922	0.93089	0.16229	0.73106	-0.5734	2.09672	-0.38744	-0.83725	-0.82422	-0.10311	1.09208	0.07241	2.01863	0.19285	1.5405	0.37001	1.37225
0.34435	-0.51524	0.11559	-0.11129	0.29615	-0.28233	0.29918	1.06814	-1.60313	0.08679	-0.30027	1.14165	-0.60298	0.52853	-1.20069	-1.55948	0.8945	0.57252	1.5191	0.80458	0.60138	-2.56322	-0.15309	0.08223	-0.45898	1.94313	-0.22187	1.21538	-0.10448	1.18993
-0.37914	-1.75187	-0.12954	-1.47422	-0.42992	-1.22058	-0.13587	-0.38213	0.14109	-0.31305	0.07918	0.7115	-0.0933	0.73233	-0.31493	-0.94482	-0.48436	-0.74395	-0.36241	-0.44898	0.48182	-1.0561	-0.21442	-0.06398	0.66533	-0.15891	0.8232	-0.57189	0.80765	-0.576
-0.01791	-1.3325	-0.01028	-1.28437	-0.0079	-1.26835	0.75762	-0.93588	1.32345	-0.27356	-0.47911	-1.04118	-1.0239	-0.64012	-0.96857	0.0859	-1.3284	-0.38362	-1.19052	-0.82752	0.16505	1.05665	-0.00632	0.02331	0.99761	0.10008	1.08263	-0.36188	1.34483	-0.10678
0.16704	-1.21513	0.05353	-0.41681	0.10768	-1.00621	-0.43047	-0.90295	0.06645	-0.8213	2.35993	0.16668	1.31444	0.48463	-0.46235	0.56271	-0.05987	-1.08453	0.22059	-0.43758	-0.30401	0.36543	-0.1982	0.21211	-0.03877	0.09407	0.12181	-0.14173	0.1616	-0.27574
-0.95966	-0.59706	-1.00453	-0.13579	-1.12336	-0.49414	0.65186	-1.06591	1.29601	-0.52739	-0.29798	0.22326	-0.40572	-0.86745	-0.38212	-0.2165	-1.41813	-0.63103	-1.23767	-1.07243	0.33384	-0.41186	-0.00543	0.402	0.97356	0.24861	1.07103	-0.29127	1.27428	-0.211
0.88631	0.33158	1.2851	0.0718	1.12402	0.09174	0.25223	0.05351	0.12248	0.00904	-0.15319	0.61244	-0.37629	-0.99953	-1.09616	-0.61423	-0.8776	-0.38642	-0.4655	-0.34493	-1.03216	0.92916	-0.04924	-0.20787	0.72914	-0.25489	0.88685	-0.70966	0.77286	-0.64285
-0.5194	-1.88098	-0.18552	-1.59466	-0.48994	-1.42	0.58549	-1.46249	1.28206	-0.919	0.0314	0.76793	-0.59007	1.01649	-0.00913	0.65282	-0.82376	-0.57023	-1.09136	-1.7123	-1.44794	1.36555	0.35533	0.26621	1.17304	0.35289	1.13191	-0.17698	1.3647	-0.38152
-0.99803	-0.07133	-1.25799	-0.0158	-1.15979	-0.06897	0.34232	-0.83315	0.98159	-0.50563	-0.62892	1.84091	-0.36051	-0.47368	-0.17452	-0.64673	-1.18818	-0.67062	-0.9129	-0.92696	0.1283	-0.1829	0.09612	-0.04726	0.87242	0.28963	0.97748	-0.28651	1.22698	-0.0722
0.11319	-1.52892	0.03426	-1.05063	0.06107	-1.34936	-0.52214	-1.28104	0.13931	-0.84819	0.3705	0.39284	-1.69788	-2.04503	-0.17025	-2.02619	-1.18822	-0.81782	-0.36211	-0.6053	0.15746	0.63789	-0.10172	-0.10313	0.42606	-0.08565	0.81892	-0.50033	0.84939	-0.44399
-0.43886	0.01292	-0.17542	0.00588	-0.65987	-0.01355	-2.15759	-0.01269	0.53879	0.65181	1.03326	-0.03377	-2.56807	-0.22875	-1.44627	-0.71703	-0.15976	-0.5514	0.0452	0.07511	0.29294	0.45552	0.1617	0.07272	-0.20092	-0.09012	0.01446	-0.25186	-0.00652	-0.39873
0.63066	0.13496	0.28943	0.03076	0.91738	0.01607	0.2666	-0.63529	0.41741	-0.63362	-1.36831	-0.2843	-0.5155	0.12588	-0.44313	-1.21456	-0.91035	-1.24587	-0.4639	-0.80802	0.25759	0.84304	-0.07525	0.02503	0.72606	0.12655	0.82261	-0.37896	0.85206	-0.34992
0.95034	0.55308	1.06013	0.12393	1.20311	0.37272	1.12659	-0.83234	1.22217	-0.69551	-0.89425	-1.34906	1.07884	-1.43708	-0.72004	-0.34957	-0.9945	-0.62464	-0.81211	-0.89929	0.10647	-0.60556	-0.02222	0.12964	0.84483	0.2379	0.99507	-0.3129	1.2625	-0.04013
-0.29227	-0.13848	-0.1093	-0.02279	-0.27605	-0.08069	-0.59053	-1.18141	1.41843	-0.38122	-0.20482	-0.10866	-0.21305	-1.4479	0.27571	-1.72479	-1.12448	-0.13909	-1.09359	-0.42197	0.48879	0.37414	0.14454	0.04045	0.9377	0.18341	1.06078	-0.36143	1.32601	-0.0909
0.71517	0.26212	0.36696	0.05773	0.99846	0.07872	0.1771	-0.20264	0.19943	-0.3769	-0.41495	0.78483	0.36662	-0.45841	0.20406	0.14403	-0.25409	-0.74671	-0.04536	-0.39775	-0.12482	1.86722	0.0885	-0.33593	0.04094	0.00154	0.21808	-0.27588	0.27522	-0.36742
-0.02676	0.85391	-0.01079	0.2405	0.00661	1.11682	0.06287	-0.93522	0.30613	-0.57103	1.23315	0.21083	-0.51972	-0.53686	-0.25333	-0.81502	-0.86684	-1.15874	-0.32772	-0.86366	-1.01724	0.70748	0.03918	-0.05462	0.63482	0.24993	0.81129	-0.29516	0.86404	-0.30969
-0.92945	0.40102	-1.9389	0.08587	-1.26536	3.56457	0.85808	1.42722	1.68448	0.50803	1.11694	-0.62222	0.13706	1.72138	0.99966	0.62828	-1.17733	0.52686	-1.38065	-0.21323	0.1159	0.74508	-0.04262	0.00112	1.04776	0.09892	1.15344	-0.46838	1.47277	-0.21072
-0.22526	0.56446	-0.07846	0.13066	-0.13565	1.04737	-1.35526	1.17689	-1.83087	-0.38824	0.93392	0.90341	-2.60713	1.41352	-2.04245	1.28435	0.35138	-0.33911	0.57731	-0.21207	0.9538	-0.0568	-0.13593	-0.06914	-0.33375	-0.79905	-0.07802	-1.00049	-0.18695	-1.4344
-1.02821	-0.91192	-1.18961	-0.21973	-1.21814	-0.60113	0.30593	-1.39348	1.62925	-0.3215	0.4396	-0.03908	-1.36124	-0.66278	-1.47523	0.91718	-1.86441	-0.76341	-1.52629	-1.32477	1.56303	-0.31286	0.34704	0.02956	0.99905	0.13933	1.08191	-0.34967	1.29446	-0.2916
1.20812	0.1898	1.6202	0.04216	1.37135	0.07304	0.51208	0.65096	-0.20061	0.37516	-1.05753	-0.23317	0.35782	0.12131	-0.85159	-2.04683	-0.18509	-0.35162	0.04644	0.19218	1.98437	1.58106	-0.43296	0.04434	-0.41079	-0.07622	-0.15066	-0.11929	-0.07829	-0.1266
-0.35771	-0.04757	-0.13519	-0.00682	-1.03128	-0.04795	-0.37904	-0.08109	-0.72611	-0.31015	-0.30893	0.53975	-1.24858	0.22052	-0.32085	-1.88023	0.51736	-0.15124	0.71021	-0.06083	-0.55706	-0.72849	-0.17901	0.23689	-0.46332	-0.03217	-0.2165	0.06514	-0.19296	-0.239748
-0.6101	-1.27121	-0.26331	-0.43851	-0.68775	-1.18352	-0.47294	-1.42602	1.65857	0.61245	1.11771	-1.75572	0.08213	-0.32359	0.58597	-0.27022	-0.93167	0.41723	-1.24415	-0.17012	-0.705	-0.4882	0.00542	0.0321	0.99726	0.08461	1.15191	-0.4601	1.47375	-0.21049
-0.04147	1.4726	-0.00957	2.70265	-0.14225	1.67792	-0.12394	-0.37992	-0.77802	-0.59747	-0.96478	-0.46009	-0.74974	-1.53958	-0.9123	-1.56092	0.42343	-0.36988	0.63846	-0.21972	0.74349	1.6438	-0.02259	-0.2411	-0.44901	0.0491	-0.22959	0.07855	-0.19411	-0.20793
-0.17668	-1.03647	-0.06161	-0.30639	-0.09685	-1.05015	-0.99072	-1.29265	-0.59087	-1.55	0.40877	-1.37207	0.87438	-1.98528	0.2578	-2.46372	2.12629	-1.54163	0.91714	-0.95217	-0.49534	1.21808	0.00412	-0.38297	-0.94946	0.50903	-1.8613	1.05697	-2.03091	0.35243
0.55983	-0.1289	0.24016	-0.02514	1.12424	-0.09611	1.04696	-0.84148	-0.42701	-1.31672	-0.76283	-0.2589	0.57043	-0.02348	2.63594	0.17793	0.85889	-1.65429	0.4946	-1.17686	-0.85524	0.84495	0.08925	0.20273	0.04148	0.02182	0.03564	-0.25885	0.04346	-0.12667
